 "user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
17813,2015-04-11 00:10:07,2015-04-26 14:44:50,10,"ULPOYBUZTQNXC","SEO","Chrome","M",52,3286866005.13198,1
162137,2015-05-28 16:52:59,2015-07-15 00:51:10,23,"LPSIZBUGTBAVT","Ads","IE","M",43,2518134265.15589,0
132721,2015-02-22 09:00:22,2015-02-26 12:59:39,36,"ASLYWWQPPXHQE","SEO","Chrome","F",34,640025657.351498,0
30904,2015-04-03 13:34:17,2015-04-18 11:43:36,15,"GIARYLULACHJJ","Ads","Safari","M",52,4194097597.54355,0
132014,2015-06-04 13:18:26,2015-07-24 18:22:38,33,"HJWFJJRGEEIQJ","SEO","Chrome","M",46,609617553.858084,1
125440,2015-06-15 13:59:48,2015-06-20 09:04:14,27,"AVXOULMXYXOVI","Ads","Chrome","F",51,2977409941.20444,0
113048,2015-08-03 18:32:58,2015-10-10 20:48:05,60,"KINJDHYSOKYXD","Ads","Chrome","M",43,478420341.616738,0
65377,2015-05-28 10:43:08,2015-08-19 22:43:10,42,"ONDPUXQNCPQOH","SEO","Chrome","F",43,3516276582.44123,0
104903,2015-03-26 03:28:12,2015-06-26 06:22:52,27,"DUGYXBNPTBQAX","Direct","IE","M",32,282753014.576294,0
161717,2015-03-25 23:25:20,2015-05-23 11:53:28,33,"RAMOCZDJXIODN","Direct","Chrome","F",39,3477209590.14134,0
118669,2015-02-13 08:29:18,2015-04-13 01:44:58,15,"CAVPJXWWLSBHY","Direct","FireFox","M",33,1220643830.44922,0
392491,2015-04-06 08:03:27,2015-05-06 19:19:11,31,"ICMZKQQXOHWCR","Ads","Safari","M",27,3286144446.38041,0
335425,2015-07-05 12:40:06,2015-07-25 02:32:40,16,"OSWHXXPSQUEAV","SEO","Chrome","F",50,1595507246.66056,0
99488,2015-02-06 05:35:30,2015-03-12 20:39:56,20,"AWLQVISHHTYUO","SEO","Safari","F",30,3761176369.12892,0
86778,2015-06-28 15:15:56,2015-07-22 04:22:07,41,"AIRUKAQUYKCLY","Ads","Safari","M",24,1316305379.92581,0
202321,2015-03-02 20:22:08,2015-06-04 11:01:36,20,"GHWCOFZWESNEP","SEO","FireFox","F",33,2718063485.41646,0
346846,2015-04-07 06:10:54,2015-05-19 07:09:29,47,"MLMWKXMGPSHZF","Ads","IE","F",47,3986218877.45753,0
111606,2015-06-24 13:05:10,2015-07-06 21:24:26,50,"COSCSDRACCCKM","SEO","Chrome","F",40,7810919.18677666,0
267538,2015-06-19 05:26:05,2015-08-15 20:06:39,13,"OIGLRIJDLUCDU","SEO","Chrome","F",36,632565554.096217,0
113377,2015-01-05 19:53:09,2015-01-08 07:56:22,16,"ZOOCXSEUCASKY","SEO","Chrome","M",19,1681229682.20521,0
333812,2015-05-11 03:41:25,2015-07-16 19:49:58,27,"TUIRAVZGWYKIG","SEO","FireFox","F",23,2025974911.93381,0
289271,2015-02-08 11:56:25,2015-03-18 00:32:29,63,"FNDWMADZKXQYH","SEO","Chrome","F",19,530047676.215926,0
350841,2015-01-30 22:54:57,2015-02-12 11:15:54,21,"VCMDWYKTHHMTN","SEO","IE","M",25,4084550701.23712,0
327869,2015-08-08 03:00:20,2015-08-23 08:49:54,17,"UMSSNPPKPBKSQ","Direct","Chrome","F",38,77514826.953975,0
81608,2015-01-04 20:14:17,2015-01-04 20:14:18,66,"LEWAXZTVJNPLA","Ads","Chrome","F",36,399358891.067423,1
225905,2015-03-18 13:20:21,2015-05-15 05:36:54,13,"MCFTECLASQURV","Direct","IE","M",21,4066409526.46295,0
105496,2015-02-11 02:29:16,2015-04-09 11:01:32,70,"LEDEINDOBWUBL","SEO","Safari","M",35,2949477686.41765,0
342027,2015-05-06 00:56:09,2015-06-02 16:18:47,32,"MAXAKWVOPNDYP","SEO","Chrome","F",34,2533182535.32448,0
159684,2015-05-03 08:32:19,2015-07-10 04:22:33,41,"DOJKSIHBMLJTW","Ads","Safari","M",22,866525508.874492,0
367488,2015-01-02 00:41:04,2015-01-02 00:41:05,13,"VIJFUFILDOZAZ","Ads","IE","M",32,1449455098.16376,1
19452,2015-04-14 18:27:53,2015-07-23 04:57:39,19,"PJBLZKOXNSFKE","SEO","Safari","M",38,1490389039.38288,0
159875,2015-06-27 21:42:05,2015-10-13 18:06:18,55,"KHWFSHEIKPVKB","SEO","Safari","M",37,2479302440.52634,0
259820,2015-02-11 06:50:31,2015-03-05 06:05:59,32,"DITPIZRSZCDLS","SEO","IE","F",38,198567895.246462,0
395828,2015-01-25 18:43:57,2015-02-18 23:36:42,16,"WULFMWEGWRWOH","Ads","Opera","M",48,2495355299.29196,0
32958,2015-04-30 15:31:32,2015-08-20 12:29:11,42,"ZLMDBJLFHGTCO","Direct","IE","M",20,2448495905.8208,0
178594,2015-01-27 13:41:05,2015-03-07 03:22:03,58,"IFEPYQXLTHRQW","Ads","Safari","F",31,3355789949.7228,0
49686,2015-08-08 05:15:21,2015-10-12 05:24:54,35,"CHNEAWBMCZNWM","Ads","Chrome","M",47,4234027094.90185,0
303134,2015-03-19 15:54:27,2015-05-12 09:43:03,38,"ATSRAPROULWEI","SEO","IE","F",36,209081539.40105,0
168194,2015-05-15 05:44:13,2015-08-02 13:26:52,83,"ILJCOWSAHFAHI","Direct","FireFox","M",51,3859910988.28294,0
260935,2015-08-04 11:05:27,2015-11-25 13:58:07,42,"DZXDGZIKFVOBB","Direct","IE","F",42,532467925.907325,0
118838,2015-07-29 14:56:19,2015-08-09 12:43:54,76,"SHUFDPFZUMOQO","SEO","Opera","F",41,4113782902.4049,0
12479,2015-02-19 08:08:48,2015-06-07 10:30:50,14,"CKQKDZBACVFLN","Direct","FireFox","M",21,4081557000.27493,0
337874,2015-05-14 23:11:45,2015-07-11 11:13:27,22,"BKYNUTOIFKYLD","SEO","IE","M",31,279175576.547339,0
166656,2015-01-14 01:07:37,2015-05-01 00:49:40,31,"OITXDHMTTMKOX","SEO","IE","F",29,2658410472.74684,0
153547,2015-03-24 01:06:47,2015-05-18 19:51:02,86,"TMFIDTNQATEZY","Ads","Chrome","M",24,209150752.529737,0
187338,2015-08-16 04:35:48,2015-11-27 13:04:21,19,"FLOTAPHVMGVMH","Ads","FireFox","F",34,2921840968.35457,0
86826,2015-05-18 22:21:41,2015-07-19 10:56:02,35,"KMUSPEOSVRHBZ","Direct","Chrome","M",24,2581904561.5323,0
310531,2015-01-10 01:43:32,2015-04-19 01:32:33,51,"WJUCGSAPMQSLH","Direct","Safari","M",45,3233516418.37588,0
216383,2015-08-14 15:51:26,2015-10-23 08:01:25,33,"YYJKELKVSDCRA","SEO","Chrome","M",19,3984823841.51724,0
5375,2015-02-15 20:43:53,2015-04-13 02:38:37,65,"MTHJNPTLXABHT","SEO","Chrome","F",50,1252921603.01452,0
153399,2015-02-18 03:38:15,2015-03-17 09:50:05,26,"FFLYQMXVSQXDD","SEO","IE","M",31,236566408.65734,0
219156,2015-04-06 14:24:19,2015-05-30 01:39:18,25,"VHLELQFXYVRST","Direct","IE","M",37,448835684.032465,0
45394,2015-07-01 11:55:25,2015-07-08 21:24:13,28,"PEUNPTUGFTUWN","Direct","Chrome","F",36,2586858033.47048,0
98635,2015-01-01 08:38:15,2015-04-12 13:42:44,17,"XCDERLTNTOVCG","Direct","FireFox","F",28,3415191409.63646,0
113196,2015-01-13 02:23:24,2015-04-13 10:51:59,40,"EZOHRPKNERWOR","Direct","IE","F",33,1335794146.91067,0
12273,2015-06-25 23:50:14,2015-10-21 00:52:36,55,"LCXSGZVJFOFNZ","SEO","IE","M",34,3325149290.3754,0
257466,2015-08-04 21:14:54,2015-08-22 22:55:32,40,"PIWEREIAHKYCF","Direct","FireFox","M",29,1007362897.11804,0
284961,2015-07-25 00:52:34,2015-10-19 14:12:25,14,"KPPSNNWWBXQOB","Direct","FireFox","M",22,3400057293.88853,0
310696,2015-04-26 21:45:20,2015-05-28 14:22:09,25,"SNKNERPUPSRTS","Ads","IE","F",27,3456928668.33768,0
355042,2015-07-05 20:38:24,2015-08-16 00:15:01,28,"PUTYSZMOPQBPX","SEO","Safari","M",29,1304586853.4833,0
9396,2015-05-10 01:50:03,2015-09-02 04:11:07,22,"FYTATRAXBLJUT","SEO","FireFox","M",42,2237873771.00686,0
290671,2015-01-26 19:37:11,2015-05-22 23:07:49,31,"NTBCXAUSDAJLJ","Direct","IE","F",24,195519238.447708,1
56463,2015-04-16 08:20:19,2015-05-01 00:52:15,45,"NBAFBVWVIQEPO","SEO","IE","M",37,272725109.072442,0
258933,2015-01-22 06:53:06,2015-03-25 00:39:05,23,"IBQLHSTYKPYUS","Ads","FireFox","M",22,2925653258.99559,0
162277,2015-03-04 19:58:09,2015-06-24 19:00:03,53,"DASVRUVYSLMMZ","Direct","Safari","F",24,390233475.250107,0
21232,2015-01-03 09:26:35,2015-01-03 09:26:36,53,"FPIAEYOBJDBBD","SEO","Chrome","M",42,1842040972.79572,1
87879,2015-01-07 18:38:07,2015-02-17 14:12:53,64,"SCVZFSYDTAGLJ","SEO","IE","M",19,3769525252.68597,1
237692,2015-05-03 14:10:09,2015-08-28 20:04:16,35,"ECWKVHXMNAFUT","SEO","IE","M",34,1474015468.9047,0
264081,2015-04-12 19:26:25,2015-06-18 20:57:35,36,"UNMDGHEJBXMCU","SEO","Chrome","M",44,1248719885.31517,0
1516,2015-04-16 12:23:23,2015-05-27 08:37:26,58,"ZIEEKXWNHRYFQ","Ads","FireFox","M",29,1909095593.02348,0
84390,2015-01-09 23:11:25,2015-01-09 23:11:26,12,"LDOKYWUXVBZED","SEO","Safari","F",36,3184951156.1976,1
387034,2015-08-07 22:40:36,2015-11-07 15:08:11,49,"JVBDWVXGZAMLF","SEO","Chrome","M",42,796421918.888779,0
194998,2015-08-01 19:39:19,2015-10-05 14:23:51,53,"OBKBZPHKFZYSD","Ads","Chrome","M",50,2180585508.91655,0
169183,2015-01-30 21:48:52,2015-05-24 00:11:47,14,"WNYQVXUVVAIKP","Ads","IE","F",33,2550860152.77912,0
302021,2015-08-04 04:00:34,2015-08-05 13:19:59,33,"TIDLBFHCIDVBN","SEO","IE","M",26,808380196.246473,0
85487,2015-01-21 22:49:30,2015-04-28 04:57:10,38,"NCCIRXHXDFYEI","Direct","Chrome","F",37,3267847681.48078,0
252376,2015-02-04 22:21:56,2015-02-26 14:08:25,77,"WMNJLUMSFUWFE","SEO","IE","F",42,1406286910.86204,0
131727,2015-06-10 14:43:32,2015-10-06 17:43:03,48,"NAZDTIWCFBKTO","Direct","Chrome","F",26,3330524807.86172,0
105284,2015-07-30 04:33:10,2015-11-07 14:52:26,59,"KJPQLWMDTZTXP","Ads","Chrome","M",38,2262772077.92589,0
234015,2015-04-26 19:33:22,2015-07-23 19:20:43,17,"MVUGDIMLVWROD","Ads","IE","F",21,1263030893.65386,0
129691,2015-05-22 07:35:26,2015-07-21 07:24:21,71,"PMJJSBOTWKSZZ","Ads","Chrome","M",39,2105881329.88148,0
103084,2015-06-12 22:30:40,2015-08-18 05:10:35,54,"SJMGPYXOOVXQY","Direct","Chrome","F",41,3339290413.87003,0
191462,2015-02-25 11:47:12,2015-06-08 06:55:20,69,"MBPYLXJQZBPVZ","SEO","IE","M",24,660341705.059108,0
345624,2015-02-23 16:00:06,2015-05-03 21:23:39,50,"GSPLEQQTHOZMA","Ads","Chrome","F",26,3832415696.94522,0
358230,2015-01-19 18:19:54,2015-04-07 15:04:57,72,"TBMEJUTCMUPXZ","Ads","Safari","F",31,3230164866.79365,0
313386,2015-02-28 05:22:04,2015-06-08 01:33:21,37,"ZBOHUDTGBWUTG","Ads","Safari","F",29,3937393419.78963,0
210184,2015-07-11 14:01:23,2015-10-21 20:32:21,41,"BUPFIRVPMSKMS","Ads","IE","M",28,2903050382.60141,1
220470,2015-06-22 06:11:10,2015-07-17 07:26:31,35,"YZMHQAEFIFRFE","Ads","FireFox","M",39,3445850263.54258,1
169198,2015-04-04 03:18:54,2015-07-10 22:15:44,18,"MASIHMZOTKYWW","Direct","Chrome","F",23,3077229960.46075,0
231897,2015-01-12 20:38:34,2015-03-05 17:09:46,21,"AOHFVDZVIKEHM","Ads","FireFox","F",33,4180819936.47559,0
9941,2015-08-02 20:40:54,2015-11-21 09:55:34,24,"ULQKXCTKHZMZH","Ads","Safari","F",29,3453919252.77009,0
219611,2015-02-11 10:08:36,2015-02-19 08:15:38,47,"JANLVUFFLEFVR","SEO","Chrome","F",38,1110513814.92138,0
173399,2015-01-13 23:46:38,2015-03-13 17:06:46,51,"SWAISZUAFFDIU","SEO","IE","M",32,3933277360.98809,0
275937,2015-06-06 16:22:24,2015-06-09 12:47:13,14,"BNHVQSTBVCEKI","Direct","IE","M",39,3569576208.78276,0
193400,2015-01-02 09:10:39,2015-01-02 09:10:40,44,"QRDCVZTJHNRKM","Direct","Chrome","M",47,1008027838.32312,1
56401,2015-01-02 11:56:46,2015-04-24 16:53:51,83,"ZZKAMHWYCQRAW","SEO","Chrome","F",23,1501619408.78564,0
387705,2015-07-22 02:40:15,2015-07-25 17:27:29,10,"QGXCSTQVEQVJQ","Direct","Safari","M",18,740475381.512665,0
248688,2015-01-08 20:07:21,2015-03-18 12:47:28,27,"GBREFOUTBJNUG","SEO","Chrome","M",42,3596487146.51157,0
315144,2015-04-23 17:29:59,2015-06-12 05:51:44,72,"ETEUUISNDBPQO","SEO","Chrome","M",29,537458917.871202,0
67643,2015-03-26 21:00:57,2015-06-13 08:16:50,44,"XHYCDXODRUBBY","SEO","Chrome","F",29,2339461753.83265,0
6344,2015-01-23 22:37:55,2015-05-08 18:06:42,54,"TJSFYNHQLMZBN","SEO","Safari","M",36,832717452.621204,0
359724,2015-05-19 05:20:14,2015-08-09 02:53:22,23,"IUITTODHUDENZ","SEO","IE","F",20,3534203032.19834,0
313691,2015-01-22 12:52:44,2015-03-09 01:42:23,44,"TAGHPRGGWAIGR","Ads","Chrome","M",25,3643816678.13712,0
29241,2015-06-07 04:13:41,2015-07-27 03:39:21,24,"QPHDSGEKFETBM","Ads","Chrome","M",46,987159040.195556,0
34362,2015-06-18 14:55:31,2015-08-09 11:30:53,73,"REBYBIRMNKRPH","Ads","IE","M",47,3915352436.09946,0
370638,2015-02-03 17:23:32,2015-02-25 10:42:36,23,"AQDXRNIBVGNPC","Ads","Chrome","F",54,1604700600.20908,0
267188,2015-06-06 06:21:33,2015-09-13 11:29:09,29,"NEEGYZECXTGMW","Ads","Safari","F",32,1430012700.88059,0
220662,2015-03-27 06:51:35,2015-07-04 00:43:31,30,"BJHWKPNMCIJJC","SEO","Chrome","F",24,1393750962.49564,0
102034,2015-07-02 04:46:14,2015-07-10 22:57:33,43,"MXRXWQFRDMGHW","Ads","Chrome","M",28,3553185010.53397,0
157698,2015-07-20 16:05:38,2015-09-26 07:30:12,32,"WYUHVRHGBGOYW","SEO","IE","F",22,1296215849.60362,0
323030,2015-08-16 15:45:56,2015-09-10 11:42:34,11,"FFNUFMANVWTVR","Ads","IE","M",49,2580071179.64367,0
310126,2015-04-16 10:56:29,2015-04-19 12:12:47,40,"JVCVGDAPEDOVQ","Direct","Chrome","M",49,3353619819.09527,0
308652,2015-03-05 21:09:56,2015-05-04 17:15:17,17,"BJJGKVZJCEQLX","SEO","Chrome","M",35,3718751806.48572,0
7747,2015-03-13 23:49:38,2015-06-10 18:03:10,50,"IMYPHISSICRDQ","Ads","Safari","F",28,3347119597.57789,0
1885,2015-01-07 02:25:15,2015-02-11 01:58:13,29,"SJPBFGGECSDKI","SEO","FireFox","M",37,2273868055.92135,0
352865,2015-05-29 04:59:28,2015-06-19 04:44:25,13,"ISOBWNSVZRFQS","SEO","IE","F",30,503824642.516586,0
341931,2015-07-24 09:40:06,2015-10-06 14:17:50,32,"JIIINBXXMOBTI","Ads","FireFox","M",33,1507679999.87167,0
201496,2015-05-18 14:01:30,2015-07-14 18:33:09,35,"OOCMHMDBEPXGC","SEO","Safari","F",48,984631857.412372,0
285342,2015-05-05 09:20:09,2015-06-26 16:56:54,48,"PPBTHKZINGVXD","SEO","IE","M",29,3977948995.61451,0
133006,2015-03-20 00:50:11,2015-03-29 01:58:47,34,"UIYLNIYJEYNMV","Direct","Chrome","F",35,1335010404.7294,0
282203,2015-04-01 17:31:08,2015-06-19 21:22:46,58,"BHJANLQTJJWCR","SEO","Safari","M",54,687445158.446005,0
78483,2015-02-07 17:21:24,2015-02-08 11:09:59,86,"SSTGEGCOUAJLD","Direct","IE","M",31,445002862.210137,0
345191,2015-05-17 02:05:22,2015-07-29 16:22:56,48,"DWNGHYWBUQODW","Ads","FireFox","M",36,449547974.927509,1
348845,2015-02-28 16:20:03,2015-05-23 18:27:57,46,"OZPHMNAZGELPG","SEO","Safari","M",25,3081628532.03605,0
41634,2015-04-30 05:08:25,2015-06-25 15:27:55,28,"LAXYLZLKQQKJO","Ads","Chrome","M",37,3708958476.60302,0
41998,2015-02-16 01:41:53,2015-06-10 16:31:25,29,"YAHORZENQXCWR","SEO","Opera","M",20,74705880.9221825,0
277780,2015-06-29 23:40:31,2015-08-26 03:29:09,46,"QNCZHMUYUTVQL","SEO","FireFox","F",34,242856938.435811,0
270986,2015-08-16 23:41:12,2015-09-21 20:05:28,9,"DUQSPRBXIOVJY","Ads","IE","M",21,453118784.389615,0
182213,2015-06-17 14:31:49,2015-08-02 01:24:27,64,"DIDJDLRPMKPIT","SEO","Chrome","F",43,383755324.149838,0
166122,2015-02-18 12:43:45,2015-03-28 19:08:36,104,"SFPTBEIEWXXSM","Direct","Chrome","M",35,2780156353.12305,1
314864,2015-01-05 12:18:41,2015-01-05 12:18:42,18,"JCCAZQKFWLFBL","SEO","Chrome","M",39,2614879770.73594,1
77495,2015-06-30 22:03:09,2015-07-10 03:14:35,37,"NYHIHTUUEUUGT","Ads","IE","F",20,96704824.3783826,0
334700,2015-01-01 09:01:32,2015-01-01 09:01:33,54,"XHZBVWFWHSGTQ","SEO","FireFox","M",50,2249217198.25719,1
278734,2015-03-07 08:41:29,2015-03-24 16:01:46,46,"UHBBEYXEPSGGS","Direct","IE","M",38,1830520380.07102,0
211313,2015-01-27 12:07:38,2015-02-17 05:18:35,75,"HAIAKQZIMFNFA","SEO","Safari","M",23,2949660594.32814,0
214000,2015-03-29 11:39:44,2015-06-21 09:55:07,29,"CQGPRKLQBMBCB","Ads","Safari","F",31,485090425.523857,0
313292,2015-08-17 20:55:04,2015-10-02 00:48:48,31,"YOQWWBKYUQCAE","SEO","Chrome","F",33,3040027076.33678,0
114569,2015-06-23 05:09:30,2015-07-01 19:15:34,40,"RKRPSRYTLZGEL","Direct","Safari","M",42,3871467008.44962,0
174710,2015-07-05 03:42:49,2015-08-29 13:35:54,32,"MAFPITCVXOKRZ","Ads","IE","F",41,3312674405.33696,0
248073,2015-06-25 19:00:50,2015-09-23 17:23:43,32,"VIZWRADJNMHSV","Ads","IE","M",29,2781743956.14067,0
335636,2015-02-03 18:04:42,2015-03-07 07:35:26,33,"YVQSPNJPWETWX","SEO","Chrome","M",31,2742145813.72166,0
6918,2015-04-08 18:59:09,2015-06-04 06:30:28,23,"CDIEMRANWBMQG","Ads","FireFox","M",25,3997580480.77642,0
197125,2015-04-08 05:56:25,2015-05-11 22:15:47,36,"RTAKCPQSEJOOR","Ads","IE","F",30,2912722713.17394,0
34643,2015-01-29 14:01:26,2015-05-09 06:12:15,22,"THJPEEHGLFAEE","Ads","Chrome","M",18,632359105.073484,0
215647,2015-07-02 01:43:44,2015-07-04 20:44:01,74,"CNTWZSWGGUNHK","Ads","IE","M",44,2429158359.5225,0
134132,2015-07-18 23:52:49,2015-08-24 06:46:18,19,"QHQDRMECBEVZK","Direct","IE","M",31,3058498142.85709,0
97762,2015-07-09 14:10:47,2015-08-31 09:45:55,57,"IKZNGEHRRPEON","Direct","Chrome","F",22,1422250461.17377,0
271952,2015-04-23 20:59:49,2015-06-20 13:44:01,20,"FCHUSBCMEJUXN","SEO","Chrome","F",26,3130903061.61582,0
386869,2015-01-26 16:30:49,2015-05-21 14:10:16,59,"JELHAXEOZMUGN","SEO","IE","F",35,1212260249.57605,0
390140,2015-05-02 13:38:31,2015-05-31 03:29:33,47,"LGFECJIVECEGS","Ads","Safari","M",18,1080834632.24103,0
89310,2015-06-07 21:53:50,2015-08-27 22:17:15,41,"EDYKYNOXRXPLZ","Ads","Chrome","M",22,2898835256.97743,0
9202,2015-01-09 22:09:06,2015-01-09 22:09:07,23,"FEBOLHKYKETXK","Direct","Chrome","M",25,1416320901.91343,1
21020,2015-01-31 14:57:09,2015-04-12 11:55:35,29,"VQJULURVPQSYB","SEO","IE","M",41,1083371308.98038,0
205546,2015-02-21 21:14:33,2015-05-27 10:02:49,27,"UBRYMEEHIXFST","Ads","FireFox","M",28,3232768818.76952,0
293964,2015-08-07 06:23:22,2015-09-06 21:42:38,20,"XAZYILWIJVPHJ","Direct","FireFox","F",38,2109078350.19451,0
48577,2015-04-20 03:39:15,2015-06-28 03:38:27,38,"NGQKKLOHRBSFX","Ads","Chrome","F",44,2225988753.31144,0
38338,2015-01-14 22:42:30,2015-04-02 17:28:53,38,"LKBVYCHETQWIY","SEO","Chrome","M",31,1250797654.04929,0
243077,2015-03-27 03:36:06,2015-06-22 23:53:00,38,"FNUXOEYQVOAZR","Direct","Chrome","M",24,2816380921.61316,0
57809,2015-02-28 09:01:23,2015-05-19 16:11:40,24,"XKVSXUDYLCUXP","SEO","IE","M",19,3832054941.40423,0
195942,2015-08-01 09:28:54,2015-08-21 19:44:47,37,"YUCNGPMYNXLSP","SEO","Safari","M",41,1076424073.73399,0
268019,2015-08-06 23:28:43,2015-11-07 18:56:10,26,"XXZKBTLACDQIM","Ads","IE","M",35,1114850275.67018,0
279135,2015-06-11 18:02:32,2015-09-22 06:12:01,77,"SUVPHHKYHDGRR","SEO","Chrome","M",18,3539228941.59783,0
121583,2015-01-01 08:49:00,2015-01-01 08:49:01,33,"NTALSOUJICVPT","SEO","Safari","M",37,1187481888.2108,1
148269,2015-06-15 10:13:54,2015-09-27 14:37:07,27,"WKBONZWQEVYMX","SEO","Safari","F",21,3365824982.88999,0
206175,2015-04-08 22:10:09,2015-04-21 23:42:20,32,"YSIVYGPYWPAXA","SEO","Safari","M",35,858852336.72638,0
156095,2015-07-30 13:39:11,2015-08-01 19:37:25,33,"IHCFRDAUIGXDR","Ads","FireFox","F",44,1195803770.45936,0
47518,2015-01-29 20:26:26,2015-02-28 18:36:43,14,"ZMXJQUKXMWWQD","Ads","Chrome","M",41,4217380329.19095,0
239501,2015-04-18 06:13:15,2015-06-02 18:57:26,40,"LGESYVOPKFEMA","Ads","FireFox","F",19,23287966.976899,0
40700,2015-04-03 06:27:55,2015-04-08 05:45:11,16,"LMTULJOJSPGWW","Ads","Safari","M",30,4113204467.79875,0
262307,2015-05-20 13:16:28,2015-06-09 07:24:48,53,"HIGIZHOOAWYAZ","SEO","IE","F",31,401460753.908894,0
156528,2015-01-29 18:06:47,2015-02-01 20:55:27,39,"VSQWDMEKTHIEC","Direct","Chrome","F",27,536907082.0955,0
109718,2015-01-17 21:28:52,2015-03-31 16:10:25,40,"MXRIZZEPKAOAI","SEO","FireFox","F",62,1843011979.11119,0
172930,2015-02-12 11:37:44,2015-05-20 15:08:32,47,"IMOEFXIYTPWXI","SEO","Safari","M",26,190093297.189088,0
124565,2015-03-18 15:09:44,2015-04-22 23:48:37,62,"XLSIIUKJUSTYN","Ads","Chrome","M",21,728960623.159716,0
306221,2015-01-29 09:10:37,2015-05-11 09:06:20,19,"YPHNGHLLGPWMF","Direct","Chrome","F",36,2012370248.90078,0
278914,2015-03-12 15:34:50,2015-03-25 11:29:42,50,"TKURBWPTKZLAM","Ads","Safari","M",26,3270287859.34219,0
387658,2015-03-27 10:17:25,2015-06-29 11:49:21,25,"TXVWNGDISEQXG","SEO","Chrome","F",38,1383901599.02264,0
150460,2015-07-28 03:34:05,2015-09-16 20:43:08,46,"EFJPGBVATEURU","Ads","Safari","M",24,2725502069.53314,0
143879,2015-01-08 06:52:46,2015-01-08 06:52:47,25,"LJTIGURRNOCUP","SEO","Chrome","F",19,1997974646.12967,1
344104,2015-02-19 12:10:52,2015-06-05 10:59:50,30,"USSQOHCPHRYSN","SEO","Chrome","F",27,355479550.374268,0
213016,2015-07-31 12:42:33,2015-08-19 09:54:44,60,"MCFXCCNERBXAH","SEO","IE","M",34,3630743908.90282,0
236639,2015-06-12 09:08:13,2015-07-12 15:07:07,29,"HAFRFWATNIGOU","Ads","Chrome","M",19,1546553892.38104,0
373567,2015-01-07 18:13:15,2015-01-15 07:57:48,49,"GZISSCIBXUJFH","SEO","FireFox","M",35,911611830.665109,0
347945,2015-05-06 21:08:44,2015-07-23 21:16:21,39,"KQNDAMJKNELBE","SEO","FireFox","F",24,1956036410.99126,0
108157,2015-01-23 05:51:20,2015-01-30 06:49:44,82,"UWEPCBXYTPKZZ","Ads","Chrome","M",47,182414499.529592,0
197442,2015-07-06 12:16:20,2015-09-23 17:03:18,50,"UJDDQFOHGGNSN","SEO","Chrome","M",20,911938123.721607,0
40603,2015-05-28 17:00:13,2015-09-07 20:45:58,28,"KEKRBXIJAQUWW","SEO","IE","M",50,1399690345.42415,0
300424,2015-03-17 15:24:59,2015-07-03 09:32:30,48,"KUYYYNRVBLTQT","Ads","Chrome","M",35,1896089046.35457,0
384574,2015-02-27 10:27:27,2015-03-22 08:54:59,83,"MYIBSMBKZJFVX","SEO","IE","M",32,1489786153.8664,0
82546,2015-04-16 05:29:34,2015-08-09 02:21:56,29,"IZRBHOFBWSPFJ","Ads","Safari","M",39,3229381139.37462,0
331283,2015-01-13 14:36:31,2015-03-03 15:55:18,9,"OXQLVIWDONSGF","SEO","Safari","M",46,4034709207.0204,0
398567,2015-04-23 22:50:51,2015-07-10 06:54:22,27,"JZRZASGIZHQHX","SEO","Chrome","M",19,4135364384.31386,0
284693,2015-02-28 22:32:39,2015-04-02 13:09:09,32,"DITDFRXGXBXOH","SEO","Chrome","M",22,2404373880.59782,0
339933,2015-01-08 10:28:04,2015-01-08 10:28:05,19,"JJGOZIPGGOXLX","SEO","IE","M",26,1408658420.04079,1
362464,2015-07-25 04:12:22,2015-09-15 21:26:05,63,"MIBGTSKSVUCWZ","Direct","IE","M",36,725253333.705175,0
335398,2015-05-04 20:05:12,2015-07-19 19:49:00,43,"OFZWRHTZTSKEF","SEO","Safari","F",48,2059284641.2539,0
166394,2015-03-28 05:29:19,2015-07-24 12:29:03,39,"VHTNWGOOQMDFF","SEO","FireFox","M",19,3621288910.16999,0
92177,2015-06-13 06:42:15,2015-07-10 16:02:29,21,"EHVECFDJMQTHS","SEO","FireFox","M",20,670085315.180617,0
337271,2015-07-10 11:19:57,2015-08-14 12:58:47,24,"RLNKEBJIRLQYM","Ads","Safari","F",32,2483757638.01756,0
181602,2015-03-31 04:47:28,2015-05-03 15:45:00,26,"TWABDWSETSHOB","Ads","IE","F",35,3038146219.17372,0
375079,2015-03-14 23:56:57,2015-03-23 08:37:05,14,"ORGYMYWAWGZKH","SEO","Safari","F",19,2976425888.77228,0
167384,2015-07-07 10:47:49,2015-08-05 22:47:54,59,"PXWWDBEHCJVNH","Direct","Chrome","M",28,3079497495.90343,0
316410,2015-07-06 13:21:12,2015-10-13 08:45:38,45,"OOCBQVAYKYMMK","Ads","IE","F",29,490346750.198837,0
341745,2015-07-20 20:46:34,2015-10-19 13:51:30,36,"MCGYMEHNLAWDU","SEO","IE","M",32,4240912864.60861,0
135136,2015-07-09 21:59:19,2015-08-24 06:26:27,22,"OMUXKOOWUQDVK","Direct","IE","F",20,788143537.061704,0
207770,2015-05-22 11:24:52,2015-08-16 09:08:40,35,"YZPUJARAZVRVW","SEO","IE","M",20,2997409808.07227,0
